field_1,field_2,field_3
546550.000000,4055048.000000,50567.000000
546550.000000,4055051.000000,50593.000000
546550.000000,4055053.000000,50574.000000
546551.000000,4055056.000000,50563.000000
546551.000000,4055058.000000,50563.000000
546551.000000,4055061.000000,50566.000000
546550.000000,4055063.000000,50567.000000
546549.000000,4055065.000000,50569.000000
546549.000000,4055068.000000,50575.000000
546549.000000,4055070.000000,50573.000000
546550.000000,4055073.000000,50559.000000
546550.000000,4055075.000000,50572.000000
546550.000000,4055078.000000,50561.000000
546550.000000,4055080.000000,50564.000000
546550.000000,4055083.000000,50564.000000
546550.000000,4055085.000000,50576.000000
546550.000000,4055088.000000,50574.000000
546551.000000,4055091.000000,50568.000000
546551.000000,4055093.000000,50565.000000
546550.000000,4055096.000000,50572.000000
546550.000000,4055100.000000,50567.000000
546549.000000,4055102.000000,50565.000000
546549.000000,4055105.000000,50576.000000
546548.000000,4055108.000000,50551.000000
546547.000000,4055110.000000,50559.000000
546547.000000,4055112.000000,50568.000000
546547.000000,4055115.000000,50527.000000
546548.000000,4055117.000000,50533.000000
546548.000000,4055120.000000,50560.000000
546549.000000,4055122.000000,50555.000000
546549.000000,4055125.000000,50568.000000
546549.000000,4055127.000000,50572.000000
546549.000000,4055130.000000,50569.000000
546549.000000,4055132.000000,50566.000000
546551.000000,4055134.000000,50566.000000
546551.000000,4055137.000000,50555.000000
546551.000000,4055139.000000,50572.000000
546551.000000,4055142.000000,50557.000000
546551.000000,4055145.000000,50592.000000
546551.000000,4055147.000000,50596.000000
546552.000000,4055150.000000,50590.000000
546551.000000,4055153.000000,50569.000000
546551.000000,4055155.000000,50576.000000
546551.000000,4055157.000000,50576.000000
546551.000000,4055160.000000,50575.000000
546551.000000,4055163.000000,50576.000000
546551.000000,4055165.000000,50574.000000
546551.000000,4055168.000000,50580.000000
546551.000000,4055170.000000,50558.000000
546551.000000,4055173.000000,50575.000000
546552.000000,4055175.000000,50580.000000
546552.000000,4055178.000000,50566.000000
546552.000000,4055180.000000,50564.000000
546552.000000,4055182.000000,50570.000000
546552.000000,4055185.000000,50562.000000
546553.000000,4055187.000000,50569.000000
546552.000000,4055190.000000,50572.000000
546551.000000,4055192.000000,50578.000000
546550.000000,4055194.000000,50581.000000
546550.000000,4055196.000000,50576.000000
546550.000000,4055199.000000,50568.000000
546550.000000,4055201.000000,50580.000000
546550.000000,4055203.000000,50550.000000
546551.000000,4055206.000000,50576.000000
546551.000000,4055208.000000,50553.000000
546551.000000,4055211.000000,50560.000000
546552.000000,4055213.000000,50553.000000
546552.000000,4055216.000000,50570.000000
546552.000000,4055218.000000,50570.000000
546552.000000,4055221.000000,50565.000000
546552.000000,4055224.000000,50563.000000
546553.000000,4055226.000000,50584.000000
546553.000000,4055229.000000,50586.000000
546553.000000,4055231.000000,50576.000000
546553.000000,4055234.000000,50579.000000
546553.000000,4055236.000000,50580.000000
546553.000000,4055239.000000,50571.000000
546553.000000,4055241.000000,50580.000000
546553.000000,4055244.000000,50583.000000
546552.000000,4055246.000000,50568.000000
546552.000000,4055249.000000,50575.000000
546552.000000,4055251.000000,50572.000000
546552.000000,4055254.000000,50566.000000
546553.000000,4055256.000000,50536.000000
546553.000000,4055259.000000,50569.000000
546554.000000,4055261.000000,50568.000000
546554.000000,4055264.000000,50569.000000
546554.000000,4055266.000000,50563.000000
546554.000000,4055269.000000,50570.000000
546554.000000,4055271.000000,50554.000000
546554.000000,4055273.000000,50555.000000
546554.000000,4055276.000000,50563.000000
546554.000000,4055278.000000,50593.000000
546554.000000,4055281.000000,50526.000000
546554.000000,4055283.000000,50566.000000
546554.000000,4055286.000000,50571.000000
546553.000000,4055288.000000,50563.000000
546553.000000,4055291.000000,50576.000000
546552.000000,4055293.000000,50584.000000
546552.000000,4055296.000000,50575.000000
546552.000000,4055298.000000,50569.000000
546552.000000,4055301.000000,50569.000000
546551.000000,4055303.000000,50576.000000
546552.000000,4055306.000000,50559.000000
546552.000000,4055308.000000,50522.000000
546552.000000,4055311.000000,50484.000000
546552.000000,4055313.000000,50529.000000
546552.000000,4055315.000000,50581.000000
546551.000000,4055318.000000,50593.000000
546551.000000,4055320.000000,50590.000000
546552.000000,4055323.000000,50566.000000
546551.000000,4055325.000000,50574.000000
546552.000000,4055328.000000,50568.000000
546551.000000,4055330.000000,50580.000000
546552.000000,4055333.000000,50578.000000
546552.000000,4055335.000000,50565.000000
546551.000000,4055338.000000,50570.000000
546551.000000,4055340.000000,50568.000000
546550.000000,4055342.000000,50572.000000
546550.000000,4055345.000000,50575.000000
546549.000000,4055347.000000,50574.000000
546548.000000,4055349.000000,50576.000000
546547.000000,4055352.000000,50554.000000
546547.000000,4055354.000000,50579.000000
546547.000000,4055356.000000,50585.000000
546547.000000,4055359.000000,50563.000000
546547.000000,4055361.000000,50554.000000
546547.000000,4055363.000000,50563.000000
546546.000000,4055366.000000,50574.000000
546547.000000,4055368.000000,50572.000000
546547.000000,4055370.000000,50582.000000
546547.000000,4055373.000000,50570.000000
546546.000000,4055375.000000,50576.000000
546546.000000,4055377.000000,50592.000000
546546.000000,4055380.000000,50564.000000
546547.000000,4055382.000000,50547.000000
546547.000000,4055384.000000,50553.000000
546547.000000,4055386.000000,50558.000000
546547.000000,4055389.000000,50538.000000
546548.000000,4055391.000000,50540.000000
546548.000000,4055394.000000,50542.000000
546547.000000,4055396.000000,50593.000000
546547.000000,4055399.000000,50575.000000
546548.000000,4055401.000000,50568.000000
546548.000000,4055403.000000,50572.000000
546548.000000,4055406.000000,50557.000000
546548.000000,4055408.000000,50555.000000
546548.000000,4055410.000000,50559.000000
546548.000000,4055413.000000,50544.000000
546548.000000,4055415.000000,50463.000000
546548.000000,4055418.000000,50570.000000
546549.000000,4055420.000000,50569.000000
546549.000000,4055423.000000,50557.000000
546549.000000,4055425.000000,50555.000000
546549.000000,4055428.000000,50551.000000
546549.000000,4055430.000000,50578.000000
546549.000000,4055433.000000,50560.000000
546549.000000,4055435.000000,50557.000000
546549.000000,4055438.000000,50555.000000
546549.000000,4055440.000000,50577.000000
546549.000000,4055442.000000,50559.000000
546548.000000,4055445.000000,50560.000000
546548.000000,4055447.000000,50573.000000
546547.000000,4055449.000000,50570.000000
546547.000000,4055452.000000,50573.000000
546547.000000,4055454.000000,50572.000000
546547.000000,4055456.000000,50567.000000
546547.000000,4055459.000000,50569.000000
546547.000000,4055461.000000,50494.000000
546547.000000,4055464.000000,50518.000000
546547.000000,4055466.000000,50548.000000
546547.000000,4055469.000000,50554.000000
546547.000000,4055471.000000,50570.000000
546547.000000,4055474.000000,50567.000000
546547.000000,4055476.000000,50561.000000
546548.000000,4055479.000000,50572.000000
546548.000000,4055481.000000,50579.000000
546548.000000,4055483.000000,50559.000000
546548.000000,4055486.000000,50559.000000
546548.000000,4055488.000000,50554.000000
546548.000000,4055491.000000,50560.000000
546548.000000,4055493.000000,50552.000000
546548.000000,4055495.000000,50555.000000
546548.000000,4055497.000000,50538.000000
546549.000000,4055499.000000,50541.000000
546549.000000,4055499.000000,50555.000000
546549.000000,4055499.000000,50563.000000
546552.000000,4055499.000000,50570.000000
546554.000000,4055500.000000,50581.000000
546556.000000,4055500.000000,50565.000000
546560.000000,4055500.000000,50495.000000
546561.000000,4055500.000000,50514.000000
546565.000000,4055501.000000,50582.000000
546566.000000,4055501.000000,50554.000000
546568.000000,4055501.000000,50554.000000
546571.000000,4055501.000000,50573.000000
546573.000000,4055501.000000,50553.000000
546576.000000,4055501.000000,50552.000000
546578.000000,4055501.000000,50541.000000
546582.000000,4055501.000000,50548.000000
546583.000000,4055501.000000,50549.000000
546587.000000,4055502.000000,50553.000000
546588.000000,4055502.000000,50570.000000
546590.000000,4055502.000000,50560.000000
546592.000000,4055503.000000,50568.000000
546594.000000,4055504.000000,50573.000000
546597.000000,4055505.000000,50565.000000
546599.000000,4055505.000000,50557.000000
546602.000000,4055505.000000,50558.000000
546604.000000,4055505.000000,50556.000000
546607.000000,4055506.000000,50559.000000
546608.000000,4055506.000000,50563.000000
546611.000000,4055506.000000,50565.000000
546614.000000,4055506.000000,50556.000000
546616.000000,4055506.000000,50561.000000
546618.000000,4055506.000000,50557.000000
546621.000000,4055506.000000,50541.000000
546623.000000,4055506.000000,50530.000000
546625.000000,4055505.000000,50518.000000
546628.000000,4055505.000000,50490.000000
546630.000000,4055505.000000,50424.000000
546634.000000,4055505.000000,50480.000000
546635.000000,4055505.000000,50482.000000
546639.000000,4055506.000000,50534.000000
546640.000000,4055506.000000,50543.000000
546642.000000,4055506.000000,50554.000000
546645.000000,4055506.000000,50544.000000
546647.000000,4055506.000000,50528.000000
546650.000000,4055506.000000,50569.000000
546653.000000,4055507.000000,50564.000000
546655.000000,4055507.000000,50560.000000
546658.000000,4055507.000000,50559.000000
546659.000000,4055507.000000,50576.000000
546662.000000,4055507.000000,50547.000000
546664.000000,4055507.000000,50552.000000
546667.000000,4055507.000000,50582.000000
546669.000000,4055507.000000,50558.000000
546671.000000,4055507.000000,50554.000000
546675.000000,4055507.000000,50564.000000
546676.000000,4055507.000000,50564.000000
546678.000000,4055507.000000,50558.000000
546681.000000,4055508.000000,50554.000000
546683.000000,4055508.000000,50552.000000
546685.000000,4055508.000000,50563.000000
546688.000000,4055509.000000,50564.000000
546690.000000,4055509.000000,50552.000000
546693.000000,4055509.000000,50569.000000
546695.000000,4055509.000000,50562.000000
546697.000000,4055509.000000,50562.000000
546699.000000,4055509.000000,50553.000000
546702.000000,4055509.000000,50531.000000
546704.000000,4055509.000000,50563.000000
546706.000000,4055510.000000,50549.000000
546709.000000,4055511.000000,50547.000000
546711.000000,4055511.000000,50536.000000
546715.000000,4055511.000000,50551.000000
546716.000000,4055511.000000,50556.000000
546718.000000,4055511.000000,50547.000000
546721.000000,4055511.000000,50548.000000
546723.000000,4055511.000000,50536.000000
546725.000000,4055511.000000,50555.000000
546729.000000,4055511.000000,50559.000000
546730.000000,4055511.000000,50557.000000
546734.000000,4055510.000000,50600.000000
546735.000000,4055510.000000,50638.000000
546738.000000,4055510.000000,50577.000000
546740.000000,4055510.000000,50548.000000
546743.000000,4055510.000000,50551.000000
546745.000000,4055511.000000,50555.000000
546749.000000,4055510.000000,50565.000000
546750.000000,4055510.000000,50565.000000
546752.000000,4055510.000000,50551.000000
546755.000000,4055510.000000,50546.000000
546757.000000,4055510.000000,50557.000000
546760.000000,4055510.000000,50556.000000
546762.000000,4055510.000000,50545.000000
546764.000000,4055509.000000,50549.000000
546767.000000,4055508.000000,50553.000000
546769.000000,4055507.000000,50569.000000
546771.000000,4055505.000000,50558.000000
546774.000000,4055504.000000,50561.000000
546775.000000,4055504.000000,50550.000000
546778.000000,4055503.000000,50560.000000
546781.000000,4055502.000000,50554.000000
546782.000000,4055501.000000,50551.000000
546785.000000,4055501.000000,50551.000000
546787.000000,4055501.000000,50551.000000
546790.000000,4055500.000000,50548.000000
546792.000000,4055500.000000,50549.000000
546794.000000,4055500.000000,50550.000000
546797.000000,4055499.000000,50541.000000
546800.000000,4055498.000000,50547.000000
546802.000000,4055498.000000,50549.000000
546804.000000,4055498.000000,50552.000000
546806.000000,4055498.000000,50550.000000
546809.000000,4055497.000000,50553.000000
546810.000000,4055496.000000,50553.000000
546812.000000,4055495.000000,50558.000000
546812.000000,4055494.000000,50551.000000
546812.000000,4055494.000000,50551.000000
546811.000000,4055491.000000,50552.000000
546810.000000,4055489.000000,50550.000000
546810.000000,4055487.000000,50562.000000
546810.000000,4055484.000000,50556.000000
546810.000000,4055483.000000,50559.000000
546810.000000,4055480.000000,50551.000000
546809.000000,4055478.000000,50552.000000
546809.000000,4055476.000000,50541.000000
546808.000000,4055473.000000,50564.000000
546808.000000,4055471.000000,50537.000000
546808.000000,4055468.000000,50527.000000
546807.000000,4055466.000000,50536.000000
546807.000000,4055463.000000,50538.000000
546806.000000,4055461.000000,50537.000000
546806.000000,4055459.000000,50540.000000
546806.000000,4055456.000000,50538.000000
546806.000000,4055454.000000,50581.000000
546806.000000,4055452.000000,50574.000000
546805.000000,4055450.000000,50565.000000
546805.000000,4055448.000000,50548.000000
546804.000000,4055446.000000,50542.000000
546805.000000,4055443.000000,50543.000000
546805.000000,4055441.000000,50554.000000
546805.000000,4055439.000000,50548.000000
546805.000000,4055436.000000,50553.000000
546804.000000,4055434.000000,50550.000000
546805.000000,4055432.000000,50545.000000
546805.000000,4055429.000000,50548.000000
546805.000000,4055427.000000,50553.000000
546805.000000,4055425.000000,50558.000000
546805.000000,4055422.000000,50555.000000
546804.000000,4055420.000000,50557.000000
546804.000000,4055418.000000,50548.000000
546804.000000,4055415.000000,50559.000000
546804.000000,4055413.000000,50541.000000
546805.000000,4055411.000000,50551.000000
